z_1 / mole frac.,z_2 / mole frac.,T / K,p / MPa,rho / kg/m^3,u(p) (kPa),Uc(r) (%),D(r) (%),FLD1,FLD2,skip,bibkey,weight,method,probable absorption
0.119,0.881,363.31,1.05635,41.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,358.37,1.03765,41.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,353.4,1.01858,41.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,348.45,0.9994,41.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,343.49,0.98004,42,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,338.53,0.96084,42.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,333.57,0.94158,42.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,328.63,0.92219,42.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,323.67,0.90239,42.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,318.72,0.88263,42.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,313.68,0.86242,42.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,308.71,0.84228,42.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.04,1.13017,41.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,383.04,0.7788,27.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,378.11,0.7671,27.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,373.19,0.75534,27.91,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,368.25,0.74356,27.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,363.31,0.73175,27.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,358.37,0.71985,27.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,353.39,0.70768,27.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,348.43,0.69554,27.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,343.51,0.68381,27.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,338.55,0.67173,27.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,333.59,0.65959,27.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,328.64,0.64748,27.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,323.7,0.63526,27.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,318.75,0.62285,28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,313.65,0.61001,28.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,308.69,0.59754,28.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.119,0.881,298.75,0.5721,28.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.02,5.21124,356.45,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.09,4.93746,358.03,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.2,4.66187,359.6,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.25,4.38321,361.18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.02,5.21125,356.44,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.02,4.3966,237.32,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.1,4.2329,237.67,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.17,4.06675,238.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.23,3.89815,238.37,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.29,3.72676,238.72,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.03,4.39738,237.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.03,3.4965,158,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.12,3.39962,158.16,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.18,3.30134,158.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.23,3.20144,158.47,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.29,3.10069,158.62,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,358.36,2.99916,158.78,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,353.41,2.89552,158.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.05,3.49676,158,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.02,2.63579,105.19,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.11,2.57731,105.22,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.18,2.51757,105.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.24,2.45734,105.26,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.29,2.39635,105.29,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,358.35,2.3351,105.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,353.42,2.27333,105.33,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,348.47,2.21038,105.36,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,343.52,2.1462,105.38,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,338.56,2.08308,105.4,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.02,2.63559,105.19,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.03,1.91502,70.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.09,1.8785,70.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.17,1.84202,70.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.24,1.80527,70.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.3,1.76831,70.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,358.36,1.73076,70.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,353.41,1.69302,70.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,348.46,1.65484,70.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,343.51,1.61628,70.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,338.56,1.5774,70.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,333.59,1.53787,70.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,328.63,1.49909,70.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,323.69,1.45997,70.1,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.02,1.91489,70.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.03,1.35152,46.63,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.12,1.32906,46.64,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.21,1.30641,46.64,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.25,1.28329,46.65,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.31,1.2604,46.66,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,358.36,1.23717,46.66,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,353.41,1.21394,46.67,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,348.47,1.19059,46.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,343.52,1.16695,46.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,338.56,1.14312,46.69,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,333.59,1.11904,46.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,328.63,1.09456,46.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,323.69,1.07041,46.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,318.74,1.04653,46.72,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,313.68,1.02181,46.73,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,308.72,0.99747,46.73,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.03,1.35152,46.63,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.06,0.93534,31.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.1,0.9205,31.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.18,0.90618,31.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.26,0.89198,31.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.32,0.87752,31.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,358.37,0.86294,31.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,353.42,0.8483,31.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,348.47,0.83357,31.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,343.55,0.81898,31.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,338.56,0.80381,31.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,333.59,0.78883,31.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,328.64,0.77373,31.1,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,323.69,0.75879,31.1,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,318.74,0.74348,31.1,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,313.68,0.72783,31.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,308.72,0.71234,31.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.03,0.93481,31.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,383.04,0.63824,20.67,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,378.11,0.62916,20.67,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,373.18,0.61983,20.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,368.24,0.61069,20.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,363.3,0.60142,20.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,358.35,0.59183,20.68,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,353.4,0.58253,20.69,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,348.46,0.57331,20.69,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,343.54,0.56391,20.69,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,338.54,0.55413,20.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,333.58,0.54462,20.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,328.63,0.53528,20.7,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,323.68,0.52572,20.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,318.73,0.51626,20.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,313.66,0.50636,20.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,308.7,0.49645,20.72,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.259,0.741,298.8,0.47695,20.72,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383,5.68652,308.85,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.07,5.42614,308.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383,5.68651,308.85,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.01,4.68243,205.63,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.08,4.52518,205.67,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.15,4.3659,205.72,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.22,4.20519,205.77,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.28,4.04167,205.81,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383,4.68223,205.63,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.02,3.64658,136.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.08,3.5528,136.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.16,3.45819,137.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.22,3.36256,137.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.28,3.26593,137.17,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,358.34,3.16787,137.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,353.39,3.06869,137.31,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,348.46,2.96789,137.38,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,343.51,2.86482,137.45,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.01,3.6465,136.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.01,2.70558,91.15,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.09,2.64917,91.19,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.15,2.59213,91.24,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.22,2.53462,91.28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.28,2.47669,91.33,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,358.34,2.41827,91.37,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,353.39,2.35909,91.42,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,348.45,2.29932,91.46,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,343.5,2.23871,91.51,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,338.53,2.17729,91.55,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,333.58,2.11504,91.6,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383,2.70557,91.15,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.02,1.93769,60.69,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.1,1.89759,60.71,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.18,1.86306,60.74,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.23,1.83036,60.77,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.29,1.79514,60.79,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,358.35,1.75963,60.82,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,353.39,1.72376,60.85,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,348.45,1.68758,60.87,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,343.48,1.65075,60.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,338.55,1.61529,60.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,333.58,1.57797,60.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,328.64,1.5402,60.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,323.69,1.50202,61.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,318.73,1.46321,61.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.02,1.9376,60.69,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.03,1.35052,40.4,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.09,1.32873,40.42,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.17,1.30702,40.43,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.22,1.28497,40.44,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.27,1.26271,40.45,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,358.32,1.24059,40.46,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,353.37,1.21837,40.48,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,348.43,1.19601,40.49,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,343.49,1.17357,40.5,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,338.53,1.15082,40.51,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,333.59,1.12808,40.52,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,328.63,1.10507,40.54,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,323.68,1.08129,40.55,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,318.74,1.05853,40.56,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,313.72,1.03476,40.57,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,308.76,1.0111,40.58,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383,1.35018,40.4,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.01,0.92835,26.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.11,0.91469,26.91,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.18,0.90076,26.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.25,0.88698,26.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.3,0.87275,26.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,358.35,0.85888,26.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,353.4,0.84478,26.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,348.46,0.83053,26.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,343.5,0.81599,26.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,338.54,0.80195,26.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,333.59,0.78746,26.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,328.61,0.77298,26.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,323.68,0.7584,27,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,318.73,0.74373,27,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,313.66,0.72888,27.01,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,308.71,0.71414,27.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,298.8,0.68419,27.04,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,383.02,0.92834,26.9,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,382.99,0.63125,17.91,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,378.08,0.62236,17.91,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,373.14,0.61324,17.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,368.22,0.6043,17.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,363.28,0.59528,17.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,358.33,0.58628,17.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,353.38,0.57717,17.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,348.42,0.56801,17.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,343.47,0.55886,17.95,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,338.52,0.54973,17.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,333.56,0.54051,17.96,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,328.61,0.53132,17.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,323.67,0.52217,17.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,318.72,0.51299,17.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,313.64,0.50335,17.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,308.7,0.49392,17.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.449,0.551,298.8,0.47509,18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.01,5.24573,182.87,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.09,5.07459,182.93,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.15,4.90981,182.98,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.23,4.74327,183.03,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.29,4.57553,183.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.36,4.40584,183.14,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.41,4.23282,183.2,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.02,5.24578,182.87,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.01,4.03618,121.75,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.09,3.93666,121.78,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.16,3.83589,121.81,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.23,3.73481,121.83,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.28,3.63264,121.86,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.35,3.52925,121.89,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.4,3.42432,121.92,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,348.45,3.31771,121.94,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,343.5,3.20962,121.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,338.54,3.09952,122,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.02,4.03576,121.75,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.02,2.97239,81.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.08,2.91175,81.09,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.16,2.85092,81.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.22,2.78955,81.13,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.26,2.72728,81.16,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.33,2.66501,81.18,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.37,2.60192,81.21,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,348.42,2.53818,81.23,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,343.47,2.47376,81.25,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,338.52,2.40862,81.28,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,333.57,2.3427,81.3,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,328.64,2.27579,81.33,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,323.69,2.20759,81.35,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.01,2.97221,81.06,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,383.01,2.11802,53.97,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,378.05,2.0799,53.99,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,373.13,2.04245,54,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,368.2,2.00482,54.02,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,363.26,1.96678,54.03,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,358.31,1.92847,54.05,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,353.35,1.88975,54.07,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,348.39,1.85083,54.08,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,343.46,1.81164,54.1,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,338.52,1.77222,54.11,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
0.698,0.302,333.46,1.7319,54.13,,0.2,,R32,R1234YF,x,2019 yan jia 0,1,,
